rows,dim,dtype,format,warps,lanes,trial,had_ms,fused_ms
8192,1024,2,1,8,32,0,0.254053,0.870764
8192,1024,2,1,16,32,0,0.260029,0.891029
8192,1024,2,1,2,64,1,0.128583,0.409147
8192,1024,2,1,4,64,1,0.132246,0.410626
8192,1024,2,1,8,64,1,0.134519,0.420479
8192,1024,2,1,16,64,1,0.131163,0.408778
8192,1024,2,1,16,32,1,0.260502,0.890002
8192,1024,2,1,8,32,1,0.25434,0.87197
8192,1024,2,1,4,32,1,0.239354,0.868668
8192,1024,2,1,2,32,1,0.229121,0.87623
8192,1024,2,1,1,32,1,0.414587,1.74485
8192,1024,2,1,2,64,2,0.128726,0.40865
8192,1024,2,1,4,64,2,0.132188,0.41024
8192,1024,2,1,8,64,2,0.134589,0.420715
8192,1024,2,1,16,64,2,0.131204,0.408379
8192,1024,2,1,1,32,2,0.415495,1.74221
8192,1024,2,1,2,32,2,0.229101,0.875591
8192,1024,2,1,4,32,2,0.240027,0.86756
8192,1024,2,1,8,32,2,0.254013,0.871264
8192,1024,2,1,16,32,2,0.260305,0.891616
65536,1024,1,0,2,64,0,0.895393,2.01588
65536,1024,1,0,4,64,0,0.916079,2.04331
65536,1024,1,0,8,64,0,0.935867,2.1097
65536,1024,1,0,16,64,0,0.952912,2.08688
65536,1024,1,0,1,32,0,3.24386,10.2118
65536,1024,1,0,2,32,0,1.76613,5.17422
65536,1024,1,0,4,32,0,1.74967,5.0034
65536,1024,1,0,8,32,0,1.77269,5.10288
65536,1024,1,0,16,32,0,1.89926,5.12761
65536,1024,1,0,2,64,1,0.895311,2.01898
65536,1024,1,0,4,64,1,0.914204,2.04457
65536,1024,1,0,8,64,1,0.936005,2.117
65536,1024,1,0,16,64,1,0.951795,2.08621
65536,1024,1,0,16,32,1,1.90047,5.12643
65536,1024,1,0,8,32,1,1.77228,5.09965
65536,1024,1,0,4,32,1,1.74909,5.00312
65536,1024,1,0,2,32,1,1.75157,5.1707
65536,1024,1,0,1,32,1,3.23787,10.2227
65536,1024,1,0,2,64,2,0.895227,2.01633
65536,1024,1,0,4,64,2,0.91441,2.04481
65536,1024,1,0,8,64,2,0.935819,2.11416
65536,1024,1,0,16,64,2,0.952159,2.08656
65536,1024,1,0,1,32,2,3.24234,10.2165
65536,1024,1,0,2,32,2,1.77648,5.1675
65536,1024,1,0,4,32,2,1.7492,5.00154
65536,1024,1,0,8,32,2,1.77218,5.10171
65536,1024,1,0,16,32,2,1.90119,5.12837
65536,1024,1,1,2,64,0,0.895554,3.14953
65536,1024,1,1,4,64,0,0.915588,3.04109
65536,1024,1,1,8,64,0,0.935221,3.19136
65536,1024,1,1,16,64,0,0.952274,3.05035
65536,1024,1,1,1,32,0,3.25561,13.6067
65536,1024,1,1,2,32,0,1.73145,6.87066
65536,1024,1,1,4,32,0,1.75037,6.65836
65536,1024,1,1,8,32,0,1.77032,6.77588
65536,1024,1,1,16,32,0,1.90199,6.90533
65536,1024,1,1,2,64,1,0.895953,3.15907
65536,1024,1,1,4,64,1,0.915639,3.0487
65536,1024,1,1,8,64,1,0.934889,3.1947
65536,1024,1,1,16,64,1,0.952588,3.05036
65536,1024,1,1,16,32,1,1.90329,6.89817
65536,1024,1,1,8,32,1,1.7706,6.7752
65536,1024,1,1,4,32,1,1.75156,6.6596
65536,1024,1,1,2,32,1,1.7311,6.86179
65536,1024,1,1,1,32,1,3.26155,13.6019
65536,1024,1,1,2,64,2,0.895609,3.14528
65536,1024,1,1,4,64,2,0.9132,3.06026
65536,1024,1,1,8,64,2,0.935474,3.17499
65536,1024,1,1,16,64,2,0.952882,3.05003
65536,1024,1,1,1,32,2,3.26442,13.6061
65536,1024,1,1,2,32,2,1.7341,6.87398
65536,1024,1,1,4,32,2,1.7494,6.65671
65536,1024,1,1,8,32,2,1.77052,6.77673
65536,1024,1,1,16,32,2,1.905,6.90036
65536,1024,2,0,2,64,0,0.925227,2.04049
65536,1024,2,0,4,64,0,0.939414,2.04018
65536,1024,2,0,8,64,0,0.966937,2.0969
65536,1024,2,0,16,64,0,0.984516,2.08181
65536,1024,2,0,1,32,0,3.39319,10.3624
65536,1024,2,0,2,32,0,1.87695,5.25709
65536,1024,2,0,4,32,0,1.83768,5.0392
65536,1024,2,0,8,32,0,1.85631,5.13339
65536,1024,2,0,16,32,0,1.96649,5.16065
65536,1024,2,0,2,64,1,0.925,2.03684
65536,1024,2,0,4,64,1,0.939439,2.04151
65536,1024,2,0,8,64,1,0.965726,2.09349
65536,1024,2,0,16,64,1,0.984962,2.08109
65536,1024,2,0,16,32,1,1.97099,5.16036
65536,1024,2,0,8,32,1,1.85645,5.13165
65536,1024,2,0,4,32,1,1.83676,5.03554
65536,1024,2,0,2,32,1,1.88041,5.22309
65536,1024,2,0,1,32,1,3.3926,10.3577
65536,1024,2,0,2,64,2,0.925029,2.03782
65536,1024,2,0,4,64,2,0.939444,2.0391
65536,1024,2,0,8,64,2,0.96608,2.09369
65536,1024,2,0,16,64,2,0.985927,2.08186
65536,1024,2,0,1,32,2,3.38332,10.3577
65536,1024,2,0,2,32,2,1.88526,5.24711
65536,1024,2,0,4,32,2,1.84015,5.03568
65536,1024,2,0,8,32,2,1.85519,5.13197
65536,1024,2,0,16,32,2,1.97267,5.16102
65536,1024,2,1,2,64,0,0.924986,3.14793
65536,1024,2,1,4,64,0,0.939417,3.07444
65536,1024,2,1,8,64,0,0.965786,3.15574
65536,1024,2,1,16,64,0,0.984062,3.06201
65536,1024,2,1,1,32,0,3.4269,13.8534
65536,1024,2,1,2,32,0,1.87677,7.00267
65536,1024,2,1,4,32,0,1.8394,6.74251
65536,1024,2,1,8,32,0,1.86272,6.84284
65536,1024,2,1,16,32,0,1.96419,6.97886
65536,1024,2,1,2,64,1,0.92496,3.14772
65536,1024,2,1,4,64,1,0.939433,3.0622
65536,1024,2,1,8,64,1,0.966477,3.16393
65536,1024,2,1,16,64,1,0.985437,3.06255
65536,1024,2,1,16,32,1,1.96657,6.98272
65536,1024,2,1,8,32,1,1.86318,6.84532
65536,1024,2,1,4,32,1,1.83721,6.74027
65536,1024,2,1,2,32,1,1.86433,7.00362
65536,1024,2,1,1,32,1,3.43448,13.879
65536,1024,2,1,2,64,2,0.925352,3.15222
65536,1024,2,1,4,64,2,0.939468,3.06853
65536,1024,2,1,8,64,2,0.965908,3.14288
65536,1024,2,1,16,64,2,0.986333,3.06186
65536,1024,2,1,1,32,2,3.43271,13.8575
65536,1024,2,1,2,32,2,1.87327,6.99817
65536,1024,2,1,4,32,2,1.84131,6.73802
65536,1024,2,1,8,32,2,1.86299,6.84205
65536,1024,2,1,16,32,2,1.96236,6.99453
